ImageName,ImageText,Gender,General,Descr,Detail,Magnification,Location,Host,Species,ScientificName_accepted,ScientificName,Class,Order,Family,Genus
plerizop11.jpg,"Plectus a a
female head +400)
Konza Prairie
Big bluestem
20m
96W 35"" 39No5'
© Peter Mullin/2000",female,,,head,,Konza Prairie,Big bluestem,Plectus a,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop12.jpg,"$s
=e
pao
a3
ie}
Ao
£3
i
ge
oe
a) ae
na ¢
Konza Prairie
Tie blasters
96WW 35"" 39No5'
20m
© Peter Mullin/2000",female,,,basal esophagus,400x,Konza Prairie,Big bluestem,,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop13.jpg,"Plectus ie
vulva 400.
opel eine
Be Bluesen
96W 35"" 39No5'
20m
© Peter Mullin/2000",female,,,vulva,,,,Plectus ie,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop14.jpg,"Plectus rhizop! hilus
female tail pes
Konza Prairie
iblucten
96W 35"" 39No5""
20m
© Peter Mullin/2000",female,,,tail,,Konza Prairie,,Plectus rhizop!,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop15.jpg,"Plectus rhizophilus . =
female amphid “1000X, Are
Konza Prairie
Big bluestem
96WW 35° 39No5'
1Opm
© Peter Mullin/z000",female,,,amphid,1000X,Konza Prairie,Big bluestem,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop16.jpg,"Plectus rhizop! bilus
female head es?
cnape eis
Sie olbeeten
1pm
96W 35"" 39No5'
© Peter Mullin/2000",female,,,head,,Konza Prairie,Big bluestem,Plectus rhizop!,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop17.jpg,"10pm
96W 33"" 39N05""
hilus
1000X
Konza Prairie
Big bluestem
© Peter Mullin/2000,",female,,,lateral field,1000X,Konza Prairie,Big bluestem,,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop18.jpg,"Plectus rhizophilus
female lateral field 1000X
onealieane
ie blercen
96WW 35"" 39No5
10pm
© Peter Mullin/2000",female,,,lateral field,1000X,,,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop19.jpg,"Plectus thizophilus
female amphid “1000X
Konza Prairie
Bg bloceton
© Peter Mullin/2000
96 35"" 39No5'
Jum",female,,,amphid,1000X,Konza Prairie,,Plectus thizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop2.jpg,"Plectus niagh ilus
female
Konza Prairie
Big bluestem/Little bluestem
96\N 35"" 39N05""
© Peter Mullin/2000",female,,,body,40x,Konza Prairie,Big bluestem/Little bluestem,Plectus niagh,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop20.jpg,"_——— ry Plectus rhizophilus
1opm female head 1000X
Konza Prairie
Big bluestem
96W 35"" 39No5'
© Peter Mullin/2000",female,,,head,1000X,Konza Prairie,Big bluestem,_——— ry,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop21.jpg,"Plectus rhizophilus
female anterior 400X
Konza Prairie
Big bluestem
96W 35"" 39No5'
20m
© Peter Mullin72000",female,,,anterior,400X,Konza Prairie,Big bluestem,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop22.jpg,"Plectus thizop! hilus
female amphid 00K
Konza Prairie
Big bluestem
TO um
96W 35* 39Nos'
© Peter Mullin/2000",female,,,amphid,,Konza Prairie,Big bluestem,Plectus thizop!,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop23.jpg,"Plectus rhizophilus
juvenile female head 400X
Konza Prairie
Bighluesten",juvenile,,,head,400X,Konza Prairie,,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop24.jpg,"Plectus rhizophilus
juvenile female amphid(s) 400X
Konza Prairie
fee Slucstemy
20m
96 35"" 39No5'",juvenile,,,amphid,400X,Konza Prairie,,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop25.jpg,"Plectus rhizophilus
juvenile female vulva +00X.
Konza Prairie
Big bluestem
96\W 33"" 39N05'
20m
© Peter Mullin/2000",female,,,vulva,,Konza Prairie,Big bluestem,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop26.jpg,"© Peter Mullin/2000
Plectus spony “is
juvenile female tail
Konza Prairie
Big bluestem
96WW 35"" 39No5'
20 fim",juvenile,,,tail,,Konza Prairie,Big bluestem,Plectus spony,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop3.jpg,"Plectus rhizop! hilus
female head OX
Konza Prairie
Bigbluestem/
Little bluestem
96W 55"" 39No5!
20 fim
© Peter Mullin72000",female,,,head,,Konza Prairie,Little bluestem,Plectus rhizop!,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop4.jpg,"Plectus Geel
vulva 400,
Konza Prairie
Big bluestem/|_ittle bluestem
© Peter Mullin/2000.",female,,,vulva,,Konza Prairie,Big bluestem/|_ittle bluestem,Plectus Geel,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop5.jpg,"20m
96W 35"" 39N05'
© Peter Mullin72000
Plectus oe lus
female tail 400X
Konza Prairie
Big bluestem/{_ittle bluestem",female,,,tail,400X,Konza Prairie,Big bluestem,Plectus oe,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop6.jpg,"96WW 35"" 39No5'
© Peter Mullin/z000
Plectus rhizophilus
female head 1000X%
Konza Prairie
Big blucstem/| ttle bluestem",female,,,head,1000X,Konza Prairie,,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop7.jpg,"Plectus rhizophilus
female amphid 1000X
Konza Prairie
Big bluestem/
ittle bluestem
96W 35"" 39N05'
© Peter Mullin/2000",female,,,amphid,1000X,Konza Prairie,Big bluestem,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop8.jpg,"96WW 35"" 39No5""
© Peter Mullin/2000
Plectus rhizophilus
female amphid 1000X
Konza Prairie
Big bluestem/{_ittle bluestem",female,,,amphid,1000X,Konza Prairie,Big bluestem,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plerizop9.jpg,"Plectus rhizophilus
female head 1000X
Konza Prairie
Little bluestem
96WW 35"" 39No5'
1pm
© Peter Mullin/2000",female,,,head,1000X,Konza Prairie,Little bluestem,Plectus rhizophilus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pletho1.jpg,"© Peter Mullin/2000
96W 35"" 39No5""
Plectus thornei
juvenile head +00X
Konza Prairie
Scribner's panicum",juvenile,,,head,,Konza Prairie,Scribner's panicum,Plectus thornei,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pleva1.jpg,"Plectus varians
juvenile 100X
Konza Prairie
Salient
96WW 35"" 39No5'
100 pm
© Peter Mullin/2000.",juvenile,,,body,100X,Konza Prairie,Scribner's panicum,Plectus varians,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pleva2.jpg,"Plectus varians
jpvenile head 400X
Konza Prairie
Scribner's panicum
96WW 35! 39No5""
20m
© Peter Mullin72000",,,,head,400X,Konza Prairie,Scribner's panicum,Plectus varians,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pleva3.jpg,"Plectus varians
juvenile amphid 400X
Konza Prairie
Scribner's panicum
96 35"" 39No5'
20m
© Peter Mullin72000",juvenile,,,amphid,400X,Konza Prairie,Scribner's panicum,Plectus varians,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pleva4.jpg,"Plectus varians
juvenile tail +00X
Konza Prairie
Scribner's panicum
20m
96 55° 39No5'
© Peter Mullin7z000",juvenile,,,tail,,Konza Prairie,Scribner's panicum,Plectus varians,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
ploos1.jpg,"100 im
96WW 35"" 39No5""
©Peter Mullin/2000
Pratylenchus loosi
female 100X
Kore ere
Sadncisemicn",female,,,body,100X,Konza Prairie,Scribner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos10.jpg,"ale nchus loosi
female lateral field 1000X
Konza Prairie
Serbner's panicum © Peter Mullin/2000
96 35' 39No5""",female,,,lateral field,1000X,Konza Prairie,Serbner's panicum,,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos11.jpg,"Pratylenchus loosi
female head 1000X
Konza Prairie
Serbner's panicum
96W 35"" 39No5""
© Peter Mullin72000",female,,,head,1000X,Konza Prairie,Serbner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos13.jpg,"Pratylenchus loosi
spermatheca 400X
Konza Prairie
Senbner's panicum
96N 35' 39No5'
© Peter Mullin/2000",,,,spermatheca,400X,Konza Prairie,,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos14.jpg,"Pratylenchus loos!
vulva 400X
Konza Prairie
Serbner's panicum
—
20 ln 96W 35"" 39No5""
© Peter Mullin/2000",female,,,vulva,400X,Konza Prairie,Serbner's panicum,Pratylenchus loos!,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos15.jpg,"© Peter Mullin72000
10pm
96W 35"" 39No5""
Pratylenchus loosi
female lateral field 1000X
Konza Prairie
Scribner's panicum",female,,,lateral field,1000X,Konza Prairie,Scribner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos17.jpg,"Pratylenchus loosi
juvenile head +00X
Konza Prairie
Scrbbner's panicum
96W 35"" 39No5
20pm
© Peter Mullin/2000",juvenile,,,head,,Konza Prairie,Scribner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos18.jpg,"eigen loosi
juvenile tail 400X
Konza Prairie
Serbbner's panicum
96WW 35"" 39No35""
20m
© Peter Mullin/2000",juvenile,,,tail,400X,Konza Prairie,Scribner's panicum,,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos19.jpg,"ae nchus loosi
juvenile jateral field 1000X
Konza Prairie
Serbbner's panicum
96WW 35 39No5""
opm
Peter Mullin/2000",juvenile,,,lateral field,1000X,Konza Prairie,Scribner's panicum,,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos2.jpg,"96W 35"" 39Nos5""
Pratylenchus loosi
vulva/tal +00X
Konza Prairie
Scribner's panicum",female,,,vulva,,Konza Prairie,Scribner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos20.jpg,"© Peter Mullin/2000
jOum
96 35' 39No5""
Pratylenchus loosi
juvenile tal 1000X
Konza Prairie
Scribner's panicum",juvenile,,,tail,1000X,Konza Prairie,Scribner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos21.jpg,"Pratylenchus loosi
jurenile head 1000X
Konea Prairie
Serbner’s panicum
96 35° 39No5""
iOhm
© Peter Mullin/2000",,,,head,1000X,Konza Prairie,Scribner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos3.jpg,"lee nchus loosi
female lateral field 1000X
Konza Prairie
Serbner's panicum
96 55' 39No5!
© Peter Mullin/20%",female,,,lateral field,1000X,Konza Prairie,Scribner's panicum,,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos4.jpg,"Pratylenchus loos!
female tail 1000X
© Peter Mullin72000 Konza Prairie
Scribner's panicum
96\W 35"" 39No5""",female,,,tail,1000X,Konza Prairie,Scribner's panicum,Pratylenchus loos!,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos5.jpg,"Pratylenchus loosi
female head 1000X
Konza Prairie
Scribner's panicum
96\W 35"" 39No5""
10m
© Peter Mullin/2000",female,,,head,1000X,Konza Prairie,Scribner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos6.jpg,"© Peter Mullin/2000
Pratylenchus loosi
spermatheca 1000X
Konza Prairie
Serbner's panicum",,,,spermatheca,1000X,Konza Prairie,Scribner's panicum,Pratylenchus loosi,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos7.jpg,"© Peter Mullin/2000
Pratylenchus loos!
vulva +00X
Konza Prairie
Serbbner's panicum
96 35""",female,,,vulva,,Konza Prairie,Scribner's panicum,Pratylenchus loos!,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos8.jpg,"Pratykenchus loos!
female head +00X
Konza Prairie
Serbbner's panicum
96\W 35"" 39No35""
20m
© Peter Mullin/2000",female,,,head,,Konza Prairie,Scribner's panicum,,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
ploos9.jpg,"100 im
Pratyenchus loosi
female 100X
Konza Prairie
Serbner's panicum
96W 35"" 39No5""
© Peter Mullin/2000",female,,,body,100X,Konza Prairie,Scribner's panicum,,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
plum1.jpg,"100 im
Haughton Crater, In oasis
Plectus ?acuminatus
female, i ooX",female,,,body,,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum10.jpg,"100 jim
© Peter Mullin72000
Plectus ?acuminatus
female, 1 ooX
Flaughton Crater
Outside oasis",female,,,body,,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum11.jpg,"Plectus ?acuminatus
female amphid, 400X
20m
Flaughton Crater
Outside oasis © Peter Mullin/2000",female,,,amphid,400X,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum12.jpg,"Plectus ?acuminatus
female head, 400X
20m
Haughton Crater
Outside oasis
© Peter Mullin/2000",female,,,head,400X,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum13.jpg,"20m Plectus ?acuminatus
female head, 400X
Haughton Crater
|n oasis
© Peter Mullin72000",female,,,head,400X,"Haughton Crater, In oasis",,20m Plectus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum14.jpg,"Plectus 2acuminatus
female tail, 400X
Haughton Crater
Jn oasis
© Peter Mullin/2000
20m",female,,,tail,400X,"Haughton Crater, In oasis",,Plectus 2acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum16.jpg,"Plectus ?acuminatus
female head, 1000XK
Flaughton Crater
n micro-oasis
© Peter Mullin72000",female,,,head,1000X,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum2.jpg,"Plectus ?acuminatus
female tail, 400X
Haughton Crater
|n oasis",female,,,tail,400X,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum3.jpg,"Plectus ?acuminatus
female amphid, 1000X
Flaughton Crater
|n oasis",female,,,amphid,1000X,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum4.jpg,"Plectus ?acuminatus
female head, 1000K
Haughton Crater
|n oasis",female,,,head,,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum5.jpg,"Plectus 2acuminatus
female lateral field, 100¢",female,,,lateral field,,"Haughton Crater, In oasis",,Plectus 2acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum6.jpg,"20m
Plectus 7acuminatus
female tail, 400X
Haughton Crater
|n oasis",female,,,tail,400X,"Haughton Crater, In oasis",,Plectus 7acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum7.jpg,"Plectus ?acuminatus
female head, 400X,
Flaughton Crater
|n oasis
20m",female,,,head,400X,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum8.jpg,"Plectus ?acuminatus
female head, 400X
Haughton Crater
|n oasis
20m",female,,,head,400X,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
plum9.jpg,"Plectus ?acuminatus
female head, 400X
Haughton Crater
|n oasis
20m
© Peter Mullin/2000",female,,,head,400X,"Haughton Crater, In oasis",,Plectus ?acuminatus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pmakrod1.jpg,"© Peter Mullin/2001
Plectus ?makrodemas
fanile  atialne, Go
Homestead National Monument
Big bluestem
100 jim",female,,,anterior,400x,Homestead National Monument,Big bluestem,Plectus ?makrodemas,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pmakrod2.jpg,"Plectus ?makrodemas
female head  +00X%
Homestead National Monument
Big bluestem
20m
© Feter Mulliy’2001",female,,,head,,Homestead National Monument,Big bluestem,Plectus ?makrodemas,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pmakrod3.jpg,"© Peter Mullin/2001
Plectus ?makrodemas
female anterior ~— 400X
Homestead National Monument
Big bluestem",female,,,anterior,400X,Homestead National Monument,Big bluestem,Plectus ?makrodemas,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pmakrod4.jpg,"© Feter Mulliy/2001
Plectus ?makrodemas
vulva 400K
Homestead National Monument
Big bluestem",female,,,vulva,,Homestead National Monument,Big bluestem,Plectus ?makrodemas,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pmakrod5.jpg,"Plectus 2makrodemas
female tail 400X
Homestead National Monument
Big bluestem
© Feter Mulliy’2001",female,,,tail,400X,Homestead National Monument,Big bluestem,Plectus 2makrodemas,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pmakrod6.jpg,"Plectus ?makrodemas
female stoma 1000X
Homestead National Monument
[eyesileccson
1Opm
© Peter Mullin/2001",female,,,stoma,1000X,Homestead National Monument,Big bluestem,Plectus ?makrodemas,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pmakrod7.jpg,"Plectus ?makrodemas
female amphid 1000X
Homestead National Monument
Be iiewen
10 um
© Peter Mullin/2001",female,,,amphid,1000X,Homestead National Monument,Big bluestem,Plectus ?makrodemas,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pmakrod8.jpg,"Plectus ?makrodemas
female lateral field 1000X
Homestead National Monument
Big bluestem",female,,,lateral field,1000X,Homestead National Monument,Big bluestem,Plectus ?makrodemas,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pnegwis1.jpg,"Pratylenchus ?eglectus
female anterior 400X
University of Wisconsin
in culture
© Peter Mullin/2001",female,,,anterior,400X,University of Wisconsin in culture,,Pratylenchus ?eglectus,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
pnegwis2.jpg,"Fratjlenchus teglectus
eras 450X
University of Wisconsin
in culture
© Peter Mullin/2001",female,,,tail,50X,University of Wisconsin in culture,,,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
pnegwis3.jpg,"[ eatalon:| ue tneglectus
femal head — 1000X
University of Wisconsin
in culture
© Peter Mullin/2001",,,,head,1000X,University of Wisconsin in culture,,,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
pnegwis4.jpg,"Pratylenchus ?neglectus
female lateral field ~ 1000X
University of Wisconsin
in culture
© Peter Mullin/2001",female,,,lateral field,1000X,University of Wisconsin in culture,,Pratylenchus ?neglectus,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
pnegwis5.jpg,"Pratylenchus ?neglectus
femsle” Iateralfeld © 000
University of Wisconsin
in culture
© Peter Mullin72001",female,,,lateral field,1000x,University of Wisconsin in culture,,Pratylenchus ?neglectus,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
pnegwis6.jpg,"Pratylenchus ?tneglectus
female tail 1000X
University of Wisconsin
in culture.
© Peter Mullin 2001",female,,,tail,1000X,University of Wisconsin in culture,,Pratylenchus ?tneglectus,,,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus
popoli1.jpg,"Polenchus politus
male 100X
Konza Prairie
Sporobolus
96\N 35"" 39N05'
100 jim
© Peter Mullin/2000",male,,,body,100X,Konza Prairie,Sporobolus,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli10.jpg,"Py
Polenchus politus
juvenile lateral field
1000X
Konza Prairie
Big bluestem/
Little bluestem
bt
ie
¢
96WN 35' 39N05'
Jom
ar
© Peter Mullin/2000",juvenile,,,lateral field,1000X,Konza Prairie,Little bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli11.jpg,"Polenchus politus
juvenile cuticle 1000X
Konza Prairie
Big bluestem/|_ittle bluestem
:
96WW 35° 39No5'
aap
‘
;
5
#
¢
ie
H
<
di
10pm
Soe
ra
eee
© Peter Mullin/2000
reve He",juvenile,,,cuticle,1000X,Konza Prairie,Big bluestem/|_ittle bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli12.jpg,"Polenchie politus
juvenile head 1000X
Konza Prairie
Big bluestem/L_ittle bluestem
96W 35"" 39No5'
1pm
© Peter Mullin/2000",juvenile,,,head,1000X,Konza Prairie,Big bluestem,,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli13.jpg,"100 im
96 35"" 39No5'
Polenchus politus
male 100X
Konza Prairie
Bigbleccten
© Peter Mullin72000",male,,,body,100X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli14.jpg,"Polenchus politus
male head +00X
(enigene
Top blieseam
© Peter Mullin/2000
96W 35"" 39No5""
20m",male,,,head,,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli15.jpg,"Polenchus gene
spicules
(Geese
Bigblucstem
96W 95"" 39N035' 20pm © Peter Mullin/2000",male,,,spicules,,Konza Prairie,Big bluestem,Polenchus gene,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli16.jpg,"Polenchus politus
male head 1000X
Konza Prairie
Big bluestem
Jum
96WW 55"" 39No5'
© Peter Mullin72000",male,,,head,1000X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli17.jpg,"Polenchus politus
bursa 1000X
Konza Prairie
Bie Suesen
96WN 35° 39No5'
10pm
© Peter Mullin/z000",male,,,bursa,1000X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli18.jpg,"Polenchus politus
male cuticle 1000X
Konza Prairie
ee tenn
96\N 35"" 39N05'
© Peter Mullin/z000",male,,,cuticle,1000X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli2.jpg,"Polenchus politus
male head 400X
Konza Prairie
Sporobolus
© Peter Mullin/2000
96\N 35"" 39N05'
20m",male,,,head,400X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli3.jpg,"Polenchus politus
spicules 400X
Konza Prairie
Sporobolus
96 55"" 39No5'",male,,,spicules,400X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli4.jpg,"Polenchus politus
spicules 1000X
Konza Prairie
Sporobolus
10pm
96WN 35"" 39N05'
© Peter Mullin72000",male,,,spicules,1000X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli5.jpg,"Polenchus politus
male head 1000X
Konza Prairie
Sporobolus
© Peter Mullin/2000
96WW 35"" 39No5""
10pm",male,,,head,1000X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli6.jpg,"© Peter Mullin/2000
100 [im
96\N 35"" 39N05'
Polenchus politus
female 100X
Konza Prairie
Big bluestem/Little bluestem",female,,,body,100X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli7.jpg,"Polenchus politus
female head 1000X
Konza Prairie
Tig Slestery7
[ele Bluestem
96WW 35° 39No5'",female,,,head,1000X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli8.jpg,"Polenchus politus
vulva 1000X
Konza Prairie
Big bluestem/|_ittle bluestem
96WW 55° 39No5'
© Peter Mullin/2000",female,,,vulva,1000X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
popoli9.jpg,"Polenchus politus
juvenile head 400X
Konza Prairie
Big bluestem/|_ittle bluestem
© Peter Mullin/2000
96W 35"" 39No5""",juvenile,,,head,400X,Konza Prairie,Big bluestem,Polenchus politus,Polenchus,Polenchus,Chromadorea,Rhabditida,Tylenchidae,Polenchus
ppariet1.jpg,"Plectus parietinus
juvente head +00X
Loree, Coeede
umm it
105W35' 4oNi 6",,,,head,,Konza Prairie,Big bluestem,Plectus parietinus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
ppariet2.jpg,"©Peter Mullin/2000
Plectus parietinus
juvenile tal 400X
[ores Peal; Colomda
yumm it
10535! 4oNi6",juvenile,,,tail,400X,"Long's Peak, Colorado, summit",,Plectus parietinus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
ppariet3.jpg,"© Peter Mullin/2000
1osW35' 4oNié
———
100 im
Plectus parietinus
juvenile 40X
Long's Peak, Colorado
umm it",juvenile,,,body,40X,"Long's Peak, Colorado, summit",,Plectus parietinus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
ppariet4.jpg,"© Peter Mullin/2000
105W35' 40Ni6
Plectus parietinus
juvenile tal 200X
Long's Peak, Colorado
20pm: Summit",juvenile,,,tail,200X,"Long's Peak, Colorado, summit",,Plectus parietinus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pparvgw1.jpg,"50m
Plectus arvus
female 200X
George Washington Memorial Parkway, Virginia
Patowmack Canal trench
Photograph
P-Mullin 2012",female,,,body,200X,George Washington Memorial,,Plectus arvus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pparvgw10.jpg,"Plectus arvus
female lateral field 1000X
George Washington
Memorial Parkway, Virginia
Patowmack Canal trench
Photograph
P.Mullin 2012
http://nematode.unl.edu",female,,,lateral field,1000X,,,Plectus arvus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
pparvgw2.jpg,"Photograph
P.Mullin 2012
hitpnematode un.edu
Plectus arvus
female anterior +00X
George Washington Memorial Parkway, Virginia
Patowmack Canal trench",female,,,anterior,,George Washington Memorial,,Plectus arvus,Plectus,Plectus,Chromadorea,Plectida,Plectidae,Plectus
